fromGeneId	fromSymbol	toGeneId	toSymbol	best	bestReverse	methodCount	totalMethodCount
HGNC:13971	OR14J1	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:13971	OR14J1	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:13971	OR14J1	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:13971	OR14J1	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:15025	OR14K1	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:15025	OR14K1	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:15025	OR14K1	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:15025	OR14K1	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:15025	OR14K1	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:15025	OR14K1	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:15025	OR14K1	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:15025	OR14K1	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:15025	OR14K1	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:15025	OR14K1	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:15025	OR14K1	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:15023	OR14L1	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:15023	OR14L1	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:15023	OR14L1	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:15023	OR14L1	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:15023	OR14L1	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:15023	OR14L1	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:15023	OR14L1	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:15023	OR14L1	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:15023	OR14L1	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:15023	OR14L1	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:15023	OR14L1	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:15087	OR2AE1	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:15087	OR2AE1	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:15087	OR2AE1	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:15087	OR2AE1	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:15087	OR2AE1	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:15087	OR2AE1	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:15087	OR2AE1	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:15087	OR2AE1	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:15087	OR2AE1	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:15087	OR2AE1	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:15087	OR2AE1	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:15142	OR2AG1	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:15142	OR2AG1	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:15142	OR2AG1	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:15142	OR2AG1	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:15142	OR2AG1	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:15142	OR2AG1	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:15142	OR2AG1	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:15142	OR2AG1	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:15142	OR2AG1	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:15142	OR2AG1	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:15142	OR2AG1	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:15143	OR2AG2	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:15143	OR2AG2	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:15143	OR2AG2	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:15143	OR2AG2	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:15143	OR2AG2	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:15143	OR2AG2	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:15143	OR2AG2	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:15143	OR2AG2	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:15143	OR2AG2	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:15143	OR2AG2	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:15143	OR2AG2	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:15001	OR2AJ1	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:15001	OR2AJ1	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:15001	OR2AJ1	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:15001	OR2AJ1	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:15001	OR2AJ1	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:15001	OR2AJ1	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:15001	OR2AJ1	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:15001	OR2AJ1	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:15001	OR2AJ1	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:15001	OR2AJ1	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:15001	OR2AJ1	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:19569	OR2AK2	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:19569	OR2AK2	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:19569	OR2AK2	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:19569	OR2AK2	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:19569	OR2AK2	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:19569	OR2AK2	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:19569	OR2AK2	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:19569	OR2AK2	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:19569	OR2AK2	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:19569	OR2AK2	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:19569	OR2AK2	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:8238	OR2B3	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:8238	OR2B3	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:8238	OR2B3	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:8238	OR2B3	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:8238	OR2B3	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:8238	OR2B3	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:8238	OR2B3	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:8238	OR2B3	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:8238	OR2B3	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:8238	OR2B3	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:8238	OR2B3	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:8241	OR2B6	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:8259	OR2J1	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:8259	OR2J1	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:8259	OR2J1	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:8259	OR2J1	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:8259	OR2J1	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:8259	OR2J1	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:8259	OR2J1	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:8259	OR2J1	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:8259	OR2J1	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:8259	OR2J1	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:8259	OR2J1	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:8260	OR2J2	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:8260	OR2J2	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:8260	OR2J2	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:8260	OR2J2	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:8260	OR2J2	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:8260	OR2J2	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:8260	OR2J2	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:8260	OR2J2	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:8260	OR2J2	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:8260	OR2J2	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:8260	OR2J2	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:8261	OR2J3	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:8261	OR2J3	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:8261	OR2J3	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:8261	OR2J3	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:8261	OR2J3	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:8261	OR2J3	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:8261	OR2J3	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:8261	OR2J3	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:8261	OR2J3	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:8261	OR2J3	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:8261	OR2J3	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:19578	OR2L13	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:19578	OR2L13	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:19578	OR2L13	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:19578	OR2L13	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:19578	OR2L13	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:19578	OR2L13	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:19578	OR2L13	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:19578	OR2L13	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:19578	OR2L13	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:19578	OR2L13	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:19578	OR2L13	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:8266	OR2L2	WB:WBGene00008247	srsx-26	Yes	Yes	3	9
HGNC:15009	OR2L3	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:15009	OR2L3	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:15009	OR2L3	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:15009	OR2L3	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:15009	OR2L3	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:15009	OR2L3	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:15009	OR2L3	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:15009	OR2L3	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:15009	OR2L3	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:15009	OR2L3	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:15009	OR2L3	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:15011	OR2L5	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:15011	OR2L5	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:15011	OR2L5	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:15011	OR2L5	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:15011	OR2L5	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:15011	OR2L5	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:15011	OR2L5	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:15011	OR2L5	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:15011	OR2L5	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:15011	OR2L5	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:15011	OR2L5	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:15014	OR2L8	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:15014	OR2L8	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:15014	OR2L8	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:15014	OR2L8	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:15014	OR2L8	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:15014	OR2L8	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:15014	OR2L8	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:15014	OR2L8	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:15014	OR2L8	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:15014	OR2L8	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:15014	OR2L8	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:8268	OR2M2	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:8268	OR2M2	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:8268	OR2M2	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:8268	OR2M2	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:8268	OR2M2	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:8268	OR2M2	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:8268	OR2M2	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:8268	OR2M2	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:8268	OR2M2	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:8268	OR2M2	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:8268	OR2M2	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:8269	OR2M3	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:8269	OR2M3	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:8269	OR2M3	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:8269	OR2M3	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:8269	OR2M3	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:8269	OR2M3	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:8269	OR2M3	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:8269	OR2M3	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:8269	OR2M3	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:8269	OR2M3	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:8269	OR2M3	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:8270	OR2M4	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:8270	OR2M4	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:8270	OR2M4	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:8270	OR2M4	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:8270	OR2M4	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:8270	OR2M4	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:8270	OR2M4	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:8270	OR2M4	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:8270	OR2M4	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:8270	OR2M4	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:8270	OR2M4	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:19576	OR2M5	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:19576	OR2M5	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:19576	OR2M5	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:19576	OR2M5	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:19576	OR2M5	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:19576	OR2M5	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:19576	OR2M5	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:19576	OR2M5	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:19576	OR2M5	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:19576	OR2M5	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:19576	OR2M5	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:19594	OR2M7	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:19594	OR2M7	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:19594	OR2M7	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:19594	OR2M7	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:19594	OR2M7	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:19594	OR2M7	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:19594	OR2M7	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:19594	OR2M7	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:19594	OR2M7	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:19594	OR2M7	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:19594	OR2M7	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:8277	OR2T1	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:8277	OR2T1	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:8277	OR2T1	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:8277	OR2T1	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:8277	OR2T1	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:8277	OR2T1	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:8277	OR2T1	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:8277	OR2T1	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:8277	OR2T1	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:8277	OR2T1	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:8277	OR2T1	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:19573	OR2T10	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:19573	OR2T10	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:19573	OR2T10	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:19573	OR2T10	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:19573	OR2T10	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:19573	OR2T10	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:19573	OR2T10	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:19573	OR2T10	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:19573	OR2T10	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:19573	OR2T10	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:19573	OR2T10	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:19574	OR2T11	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:19574	OR2T11	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:19574	OR2T11	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:19574	OR2T11	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:19574	OR2T11	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:19574	OR2T11	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:19574	OR2T11	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:19574	OR2T11	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:19574	OR2T11	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:19574	OR2T11	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:19574	OR2T11	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:19592	OR2T12	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:19592	OR2T12	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:19592	OR2T12	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:19592	OR2T12	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:19592	OR2T12	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:19592	OR2T12	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:19592	OR2T12	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:19592	OR2T12	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:19592	OR2T12	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:19592	OR2T12	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:19592	OR2T12	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:14725	OR2T2	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:14725	OR2T2	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:14725	OR2T2	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:14725	OR2T2	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:14725	OR2T2	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:14725	OR2T2	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:14725	OR2T2	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:14725	OR2T2	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:14725	OR2T2	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:14725	OR2T2	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:14725	OR2T2	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:31252	OR2T27	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:31252	OR2T27	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:31252	OR2T27	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:31252	OR2T27	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:31252	OR2T27	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:31252	OR2T27	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:31252	OR2T27	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:31252	OR2T27	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:31252	OR2T27	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:31252	OR2T27	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:31252	OR2T27	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:31253	OR2T29	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:31253	OR2T29	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:31253	OR2T29	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:31253	OR2T29	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:31253	OR2T29	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:31253	OR2T29	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:31253	OR2T29	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:31253	OR2T29	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:31253	OR2T29	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:31253	OR2T29	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:31253	OR2T29	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:14727	OR2T3	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:14727	OR2T3	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:14727	OR2T3	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:14727	OR2T3	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:14727	OR2T3	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:14727	OR2T3	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:14727	OR2T3	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:14727	OR2T3	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
HGNC:14727	OR2T3	WB:WBGene00012055	srsx-36	Yes	Yes	2	9
HGNC:14727	OR2T3	WB:WBGene00010800	srsx-37	Yes	Yes	2	9
HGNC:14727	OR2T3	WB:WBGene00012054	srsx-38	Yes	Yes	2	9
HGNC:31255	OR2T33	WB:WBGene00008248	srsx-27	Yes	Yes	2	9
HGNC:31255	OR2T33	WB:WBGene00008249	srsx-28	Yes	Yes	2	9
HGNC:31255	OR2T33	WB:WBGene00008250	srsx-29	Yes	Yes	2	9
HGNC:31255	OR2T33	WB:WBGene00008251	srsx-30	Yes	Yes	2	9
HGNC:31255	OR2T33	WB:WBGene00008552	srsx-31	Yes	Yes	2	9
HGNC:31255	OR2T33	WB:WBGene00017615	srsx-32	Yes	Yes	2	9
HGNC:31255	OR2T33	WB:WBGene00011837	srsx-33	Yes	Yes	2	9
HGNC:31255	OR2T33	WB:WBGene00009999	srsx-35	Yes	Yes	2	9
